CpG,logFC,t,P.Value,adj.P.Val,B,Male_ART_mean,Female_ART_mean,Male_nonART_mean,Female_nonART_mean,Male_nonART_v_ART_dB,Female_nonART_v_ART_dB,chr,pos,bacon_pvalue,adj_bacon_pvalue
cg16144722,-0.04474667,-0.5649656,0.5731403,0.9394135,-5.576704,0.3894388,0.5449346,0.4028448,0.5362412,-0.01340592,0.008693372,chrX,122905713,0.430119493386719,1
cg16145139,0.1669562,1.964838,0.05171868,0.6821848,-4.009223,0.09241672,0.4176223,0.1245524,0.4449883,-0.03213569,-0.02736609,chrX,70503962,0.10134238567023,1
cg16145609,-0.04049707,-0.2805515,0.7795322,0.9743472,-5.684969,0.2580726,0.5617463,0.2877656,0.5599775,-0.029693,0.001768826,chrX,43513862,0.605791895895411,1
cg16146186,-0.01728529,-0.2140839,0.830841,0.9825994,-5.699789,0.659544,0.6819618,0.6264176,0.6740952,0.03312637,0.007866585,chrX,146308448,0.651043299395756,1
cg16146259,-0.3793895,-2.648013,0.009172553,0.4569282,-2.655146,0.9597504,0.8393526,0.9312987,0.802844,0.02845164,0.03650859,chrX,40482623,0.00530855751836276,1
cg16148532,0.1405985,1.426878,0.1561837,0.7962817,-4.810604,0.6903319,0.7158782,0.6940828,0.7373138,-0.003750909,-0.02143562,chrX,70065981,0.261776039877634,1
cg16149200,-0.3135791,-3.573513,5.063504e-4,0.1482975,-0.2739252,0.5523017,0.5849032,0.4946871,0.5309844,0.05761463,0.0539188,chrX,120183084,2.3718575295745e-4,1
cg16151094,0.1085924,0.8659774,0.3882119,0.8981485,-5.383377,0.1022445,0.4986143,0.1399406,0.5083261,-0.03769613,-0.009711798,chrX,103410866,0.559210582588001,1
cg16151342,0.01315545,0.1270801,0.8990874,0.9885642,-5.713173,0.7538885,0.8128161,0.7283593,0.8132721,0.02552917,-4.55985e-4,chrX,100667571,0.900552356704893,1
cg16152040,0.08666408,0.9392117,0.3494882,0.8892336,-5.324191,0.6263051,0.6374656,0.6274135,0.6398879,-0.001108443,-0.002422269,chrX,106784511,0.512929252550214,1
cg16152676,0.02059618,0.1881691,0.8510585,0.984156,-5.704489,0.5670822,0.7283425,0.558979,0.7233866,0.008103151,0.004955924,chrX,10126878,0.94710059982023,1
cg16153146,-0.04742553,-0.4650437,0.6427338,0.9503205,-5.623011,0.1183885,0.1460069,0.1244413,0.1407116,-0.006052792,0.005295323,chrX,40014151,0.488239706551963,1
cg16158045,0.08211032,0.4986791,0.6189084,0.947146,-5.608422,0.7365213,0.4140172,0.7393983,0.4147833,-0.002876951,-7.660935e-4,chrX,2748039,0.816857483037754,1
cg16158407,0.131907,1.662436,0.09900694,0.7523216,-4.489423,0.09763333,0.4464942,0.1244517,0.4642602,-0.02681833,-0.01776596,chrX,106449030,0.177586643448697,1
cg16158408,0.02631388,0.2971851,0.7668334,0.9720188,-5.680638,0.4770665,0.5556637,0.4680178,0.5604773,0.009048753,-0.004813551,chrX,78199543,0.969485531854858,1
cg16161440,0.09909019,1.253623,0.2123894,0.8329222,-5.016672,0.03464411,0.2658691,0.05148898,0.2771137,-0.01684487,-0.01124461,chrX,56590187,0.339090613263155,1
cg16161956,0.03071411,0.4531077,0.6512805,0.9515859,-5.627944,0.477747,0.4329797,0.4622519,0.4301607,0.01549512,0.002818991,chrX,37380361,0.850984387360121,1
cg16162834,0.02556149,0.3031734,0.7622769,0.9710657,-5.679018,0.7652011,0.6918126,0.7632941,0.6975664,0.001907057,-0.005753784,chrX,17793198,0.964904909797392,1
cg16163883,0.3089396,2.431592,0.01649399,0.5416569,-3.123271,0.8389017,0.7713915,0.8359621,0.8041869,0.002939569,-0.03279541,chrX,129454744,0.0369573749721874,1
cg16164539,0.07217834,0.674157,0.501494,0.923738,-5.515895,0.801419,0.7550122,0.788212,0.7651629,0.013207,-0.01015073,chrX,122624079,0.689185094792866,1
cg16165006,0.08979833,0.9934258,0.3224797,0.8814226,-5.277334,0.7995039,0.8311289,0.7961925,0.8353456,0.003311475,-0.004216697,chrX,123631496,0.480000190774753,1
cg16166036,-0.01584257,-0.1346541,0.8931085,0.9883868,-5.712279,0.8988155,0.8710076,0.8942767,0.8686291,0.004538811,0.002378419,chrX,10085753,0.706842744146885,1
cg16166124,-0.06286904,-0.7669122,0.4446236,0.9104155,-5.455893,0.763807,0.7530262,0.7627465,0.7527203,0.001060544,3.058414e-4,chrX,6281501,0.325727234528162,1
cg16167088,0.07531068,0.7039784,0.4827952,0.9200638,-5.497439,0.6154782,0.55263,0.5860389,0.5495017,0.02943929,0.003128282,chrX,99194922,0.66823248396198,1
cg16167304,0.0510895,0.5958857,0.5523617,0.9336206,-5.560565,0.8093589,0.823562,0.8229099,0.827989,-0.01355096,-0.004426946,chrX,107784996,0.745287607036201,1
cg16167673,-0.02528819,-0.2704497,0.7872738,0.9753565,-5.687478,0.8064701,0.7347676,0.7756464,0.7368832,0.03082368,-0.002115642,chrX,67867262,0.612578157909111,1
cg16168153,0.06340863,0.7624857,0.4472501,0.9104875,-5.45893,0.8731937,0.803997,0.868293,0.8133606,0.004900727,-0.009363619,chrX,21776376,0.627879717534262,1
cg16169611,0.01334119,0.1557145,0.8765168,0.9871386,-5.709521,0.8696613,0.7114999,0.8527866,0.7071321,0.01687471,0.004367789,chrX,69472816,0.9223383316391,1
cg16170748,-0.04798266,-0.5499165,0.5833876,0.9403007,-5.58425,0.8153213,0.8082899,0.8212918,0.8074126,-0.005970539,8.773499e-4,chrX,101058007,0.438607116916393,1
cg16170760,0.07684301,0.8261983,0.4103135,0.901227,-5.41354,0.7335729,0.7977181,0.7425229,0.8054462,-0.008950007,-0.007728155,chrX,153708103,0.585171741248332,1
cg16170944,0.02524463,0.1605982,0.872677,0.9871386,-5.708824,0.08310918,0.330652,0.1228348,0.3302348,-0.03972566,4.171787e-4,chrX,133594110,0.926060290781199,1
cg16175497,0.01362823,0.1650107,0.8692102,0.9865401,-5.708177,0.519956,0.5577862,0.5211226,0.5593191,-0.001166588,-0.001532864,chrX,48328591,0.929424533978785,1
cg16175500,-0.03172116,-0.3650066,0.715742,0.9646883,-5.660403,0.8699404,0.5993109,0.8376049,0.5911571,0.03233543,0.008153824,chrX,115828164,0.550424011361385,1
cg16177005,0.0872814,1.030602,0.3047777,0.8704121,-5.24371,0.7411682,0.6795707,0.7580298,0.6894273,-0.01686166,-0.009856585,chrX,10474432,0.458103617207654,1
cg16177032,-0.07683008,-0.5830015,0.5609744,0.9362923,-5.567394,0.09734615,0.4080528,0.1234652,0.3885463,-0.02611901,0.01950649,chrX,47518627,0.420074049258511,1
cg16177720,0.1331988,1.768135,0.07955187,0.7341002,-4.33016,0.6947338,0.584017,0.7054365,0.6040724,-0.01070275,-0.0200554,chrX,117668685,0.147158336874047,1
cg16179964,0.06096247,0.7016751,0.4842257,0.9200638,-5.498892,0.8465762,0.8784051,0.85193,0.8822667,-0.005353749,-0.003861605,chrX,13925998,0.669841868278032,1
cg16181613,-0.1445463,-1.255207,0.2118162,0.8329222,-5.014905,0.06034162,0.3236024,0.07704015,0.3101071,-0.01669853,0.01349534,chrX,77359860,0.1467020398983,1
cg16181678,0.04823452,0.6537296,0.5145232,0.9273229,-5.52808,0.1118404,0.6446683,0.1390812,0.6480879,-0.02724082,-0.003419568,chrX,119378716,0.703677504528611,1
cg16183059,0.007908357,0.09654636,0.923246,0.9892007,-5.716252,0.8133808,0.6010876,0.765842,0.6061938,0.04753889,-0.005106165,chrX,55683723,0.877403954762707,1
cg16190093,-0.0210602,-0.3423524,0.7326781,0.966001,-5.667622,0.07433257,0.4358237,0.1032054,0.4309526,-0.02887282,0.004871089,chrX,24044093,0.56502892983944,1
cg16191573,0.001732052,0.02915286,0.9767906,0.9971248,-5.720072,0.4385041,0.4480858,0.4570272,0.4516436,-0.01852313,-0.003557821,chrX,2984827,0.826707995844596,1
cg16191875,0.1466349,1.228086,0.2217919,0.8361726,-5.04486,0.6826349,0.7427912,0.6606393,0.7584736,0.02199562,-0.01568238,chrX,115301518,0.351615325232945,1
cg16192667,0.188281,2.410263,0.01744224,0.547729,-3.167478,0.8034666,0.7079107,0.8012331,0.7322409,0.002233411,-0.02433019,chrX,21373069,0.0388502704666852,1
cg16193557,0.04300518,0.4139534,0.6796392,0.956242,-5.64323,0.7981674,0.8300012,0.7726265,0.8354024,0.02554089,-0.005401121,chrX,41175634,0.880532909381931,1
cg16199038,0.231208,1.885998,0.06168621,0.6984029,-4.141665,0.07761363,0.1690381,0.08536899,0.183282,-0.007755359,-0.01424385,chrX,138285469,0.118115486853803,1
cg16199850,-0.009506964,-0.1535236,0.8782405,0.9875059,-5.709827,0.4778892,0.6824946,0.4731739,0.683053,0.004715341,-5.583813e-4,chrX,134232453,0.693429557134918,1
cg16200513,0.08268335,0.9354099,0.3514353,0.8894986,-5.32738,0.232582,0.3458015,0.2468591,0.363329,-0.01427703,-0.01752756,chrX,110925018,0.515281795768933,1
cg16200617,0.1007224,0.956553,0.3406951,0.8856266,-5.309484,0.8718074,0.8477568,0.8612692,0.8568053,0.0105382,-0.009048468,chrX,70442693,0.502269902446241,1
cg16202017,-0.07819811,-1.346755,0.1805696,0.8135598,-4.909105,0.8274057,0.8191266,0.8051703,0.8128539,0.0222354,0.006272691,chrX,51074202,0.123774859214064,1
cg16202051,0.05747099,0.7691418,0.4433039,0.9104155,-5.454357,0.6485041,0.6114438,0.6701968,0.6130683,-0.02169267,-0.001624542,chrX,12073327,0.623355791031507,1
cg16203368,-0.128525,-1.77761,0.07797336,0.7319714,-4.315431,0.8406293,0.7175619,0.8083997,0.6993917,0.03222962,0.01817013,chrX,47431033,0.0508753686735095,1
cg16204757,0.05482213,0.64202650000000006,0.5220673,0.9294885,-5.534893,0.1022801,0.3508606,0.1299318,0.3639749,-0.02765175,-0.01311433,chrX,64887739,0.712029547294994,1
cg16205367,-0.07786661,-1.365012,0.1747753,0.8104953,-4.887144,0.4834232,0.5329982,0.4432441,0.5174502,0.04017903,0.01554796,chrX,57130885,0.119556377362586,1
cg16206013,0.1724898,1.812656,0.07235756,0.7245185,-4.260304,0.8046227,0.8181028,0.8024408,0.8327469,0.002181914,-0.01464411,chrX,23922912,0.135604686969289,1
cg16207593,0.08375113,1.239368,0.2176015,0.8336685,-5.032476,0.4402736,0.3878972,0.4299588,0.3978692,0.01031479,-0.009971979,chrX,103359594,0.346046319643935,1
cg16208054,0.03433293,0.3591607,0.7200992,0.9652791,-5.66231,0.7765554,0.7901353,0.7789989,0.7931813,-0.002443474,-0.003045999,chrX,102722325,0.92215491732562,1
cg16211147,-0.01120027,-0.134888,0.892924,0.9883174,-5.71225,0.1401264,0.6126196,0.172858,0.6158398,-0.03273151,-0.003220258,chrX,118708616,0.706675909987345,1
cg16213455,0.05259386,0.4703746,0.6389319,0.9495204,-5.620766,0.5566033,0.5983236,0.5013474,0.6035448,0.05525592,-0.005221257,chrX,70326235,0.838017253716641,1
cg16213807,-0.007815753,-0.1010447,0.9196818,0.9892007,-5.715851,0.1226563,0.5149263,0.1775176,0.5186738,-0.05486128,-0.003747526,chrX,152910052,0.730958157741351,1
cg16215037,0.0546559,0.5922493,0.5547859,0.9347533,-5.562508,0.8095222,0.8419723,0.7798509,0.845001,0.02967131,-0.003028646,chrX,24006074,0.747929951280031,1
cg16216946,0.06966776,0.8853749,0.3777059,0.8955838,-5.368161,0.7931269,0.7581102,0.7721201,0.7624342,0.02100682,-0.004324052,chrX,9426802,0.546757171783488,1
cg16218100,0.04408787,0.5790048,0.5636594,0.9365848,-5.569482,0.4804973,0.3678636,0.4687785,0.3766142,0.01171881,-0.008750606,chrX,128147786,0.757578746755556,1
cg16218862,0.1656868,1.42915,0.1555308,0.7962817,-4.80773,0.126104,0.2300788,0.1366554,0.2483373,-0.01055144,-0.01825843,chrX,47382939,0.260850482339203,1
cg16219026,0.04868419,0.6134408,0.5407334,0.9306313,-5.551022,0.7173012,0.7124055,0.7087392,0.7221749,0.008561931,-0.009769331,chrX,51483952,0.732574035211807,1
cg16219271,0.04010486,0.5571327,0.5784632,0.939423,-5.580657,0.8755183,0.8861645,0.8658206,0.8892527,0.009697721,-0.003088192,chrX,7070284,0.773595210404653,1
cg16221059,0.1105214,1.49167,0.1383814,0.7822614,-4.726942,0.08790721,0.1091981,0.08886842,0.1189883,-9.612171e-4,-0.009790221,chrX,114795485,0.236265961762251,1
cg16221895,0.02415864,0.457057,0.6484474,0.9514199,-5.626326,0.06020627,0.5638613,0.107752,0.5667109,-0.04754576,-0.002849566,chrX,68835891,0.84801484405388206,1
cg16224962,0.2599379,2.460455,0.01528388,0.5320074,-3.062894,0.7825922,0.8047017,0.7725551,0.8307024,0.01003716,-0.0260007,chrX,107037421,0.0345213391333667,1
cg16225445,0.1838916,1.818019,0.0715286,0.7245185,-4.25178,0.7410914,0.7318301,0.728958,0.7548706,0.01213337,-0.02304046,chrX,71682712,0.134261578938213,1
cg16225607,0.01525442,0.1553548,0.8767998,0.9871386,-5.709572,0.8330428,0.8591808,0.7994042,0.8603034,0.03363859,-0.001122659,chrX,13140901,0.922064263763513,1
cg16227684,0.006055874,0.05124755,0.9592125,0.9944242,-5.719271,0.2864315,0.5267654,0.2975714,0.5251413,-0.01113998,0.001624041,chrX,153664862,0.843259780461742,1
cg16227775,0.04322575,0.5351314,0.5935385,0.9433247,-5.591467,0.1109164,0.3360584,0.1213893,0.3421017,-0.01047286,-0.006043219,chrX,74376251,0.789804117416637,1
cg16227841,0.3445562,3.451756,7.672298e-4,0.1792669,-0.6203842,0.2819344,0.07097561,0.2430208,0.08822397,0.03891366,-0.01724836,chrY,21154687,0.00217604192053369,1
cg16229800,0.03244543,0.3642338,0.7163175,0.9646883,-5.660656,0.1115503,0.08938133,0.1097101,0.09253188,0.001840235,-0.003150545,chrX,118252756,0.918290503367019,1
cg16231355,0.00820482,0.1202198,0.9045079,0.9886207,-5.713938,0.2519186,0.3646153,0.2616758,0.3583347,-0.009757228,0.006280563,chrX,41548240,0.895343298614669,1
cg16232809,0.0966445,1.272031,0.2057949,0.8303905,-4.996003,0.8268544,0.8324137,0.7948104,0.8405894,0.03204403,-0.008175686,chrX,7136807,0.330242147111045,1
cg16232839,-0.2642795,-3.050136,0.0028095,0.3019414,-1.693585,0.8225138,0.8403503,0.8054475,0.8151292,0.01706632,0.02522106,chrX,13785371,0.00150597981963486,1
cg16233212,-0.06651011,-0.927613,0.3554501,0.8894986,-5.33388,0.4416077,0.2768805,0.4115439,0.2690974,0.03006378,0.007783036,chrX,27702297,0.255559032718282,1
cg16233679,0.2603967,2.518931,0.01307206,0.5083224,-2.938622,0.699155,0.7147202,0.6540704,0.7459184,0.04508457,-0.03119818,chrX,47247326,0.0300040339088831,1
cg16235803,0.0605016,0.8088856,0.4201644,0.9030491,-5.42623,0.06871158,0.360018,0.0801823,0.3685294,-0.01147072,-0.008511363,chrX,54384719,0.596642851381207,1
cg16236314,0.02789953,0.3280589,0.7434326,0.9679247,-5.671939,0.825335,0.8237048,0.7949833,0.8271974,0.0303517,-0.003492539,chrX,132911882,0.945883381871329,1
cg16237404,0.003212397,0.06066365,0.9517269,0.9937515,-5.718796,0.591088,0.5149803,0.5859658,0.5151373,0.005122222,-1.569964e-4,chrX,8956808,0.850335204164623,1
cg16238197,-0.01504225,-0.1977359,0.8435826,0.9838584,-5.702824,0.7152001,0.6563152,0.7062112,0.6518497,0.008988865,0.004465501,chrX,152429528,0.662381694194454,1
cg16241636,-0.004383256,-0.03320241,0.9735677,0.9965718,-5.719959,0.1263716,0.5369526,0.13223,0.5319526,-0.005858378,0.004999985,chrX,132091378,0.780432076870257,1
cg16241721,0.08614396,1.174962,0.2423108,0.8478371,-5.101688,0.8402026,0.8294655,0.8198831,0.836647,0.02031946,-0.007181486,chrX,15343473,0.378595142574972,1
cg16242020,0.1457075,1.200891,0.2321328,0.8423784,-5.074257,0.7618218,0.7629047,0.7409697,0.7792838,0.02085219,-0.01637916,chrX,138275829,0.365271080951448,1
cg16242260,-0.1473237,-1.369282,0.1734405,0.8098173,-4.881966,0.8808887,0.7073423,0.87198,0.6944616,0.008908721,0.01288063,chrX,12601679,0.118586187277659,1
cg16242750,-0.1106691,-1.207231,0.2296916,0.8403609,-5.067461,0.8053934,0.5897108,0.796603,0.5797804,0.008790402,0.009930406,chrX,11161309,0.159948092977347,1
cg16243156,0.0538547,0.522599,0.6022063,0.9447292,-5.59743,0.6349602,0.6304462,0.6304541,0.6395845,0.004506123,-0.009138209,chrX,15221001,0.799078371453674,1
cg16243640,0.05765864,0.6300141,0.5298701,0.9296209,-5.54176,0.771373,0.7248044,0.7558399,0.7349659,0.01553304,-0.01016158,chrX,16995188,0.720638395550148,1
cg16243644,0.1243232,1.509611,0.1337427,0.7780266,-4.703145,0.1386632,0.5083188,0.1545603,0.5300899,-0.01589711,-0.02177107,chrX,123095766,0.229523880070939,1
cg16243730,0.05035832,0.5803638,0.5627457,0.9365848,-5.568774,0.6536836,0.6138029,0.634511,0.6187802,0.01917255,-0.00497734,chrX,11810671,0.756586927263552,1
cg16244376,0.01458715,0.1632417,0.8705998,0.9867904,-5.708438,0.8791953,0.7735805,0.8870111,0.7741604,-0.007815741,-5.79856e-4,chrX,10105925,0.928075632078167,1
cg16244634,0.0867516,1.09301,0.2765548,0.86148,-5.184544,0.434367,0.5805944,0.4173226,0.5908745,0.01704438,-0.01028006,chrX,129113524,0.422637348229228,1
cg16245086,0.0319205,0.4542209,0.6504815,0.9515859,-5.62749,0.4507653,0.7204312,0.488173,0.7297826,-0.0374077,-0.009351374,chrX,100603828,0.850147138250267,1
cg16248169,0.21424,1.721327,0.08774049,0.7411615,-4.401836,0.05098299,0.2324058,0.05424494,0.2467776,-0.003261955,-0.0143718,chrX,48334308,0.160101735454947,1
cg16248448,-0.1140061,-1.351093,0.1791799,0.8119943,-4.903913,0.8035822,0.7004131,0.7941617,0.6870411,0.009420547,0.01337201,chrX,56339865,0.122762141749521,1
cg16250105,0.1396751,1.408599,0.1615115,0.7997659,-4.833559,0.181717,0.2973337,0.1829981,0.3129032,-0.001281125,-0.01556947,chrX,48958174,0.269305044349305,1
cg16251333,0.09653636,0.5320914,0.5956357,0.943862,-5.592926,0.06670031,0.119238,0.07568454,0.1250144,-0.008984232,-0.005776328,chrX,13671272,0.792051105654147,1
cg16251458,0.04724999,0.8003421,0.425077,0.9042908,-5.432394,0.3749319,0.4240939,0.3589628,0.4300397,0.01596904,-0.005945775,chrX,63614980,0.602341102623789,1
cg16255697,-0.1912582,-1.799733,0.07438801,0.7254488,-4.28075,0.8388551,0.7212722,0.8163911,0.6980244,0.022464,0.02324779,chrX,113997530,0.0484094110817569,1
cg16256230,0.09580294,0.9919598,0.3231914,0.8814267,-5.278635,0.1058357,0.4340242,0.1299106,0.4461173,-0.02407498,-0.01209316,chrX,69510071,0.48087519806775,1
cg16259355,0.1642565,1.447847,0.1502391,0.7886435,-4.783918,0.1669271,0.2319701,0.182155,0.246553,-0.01522797,-0.01458294,chrX,85402643,0.253319718508294,1
cg16259583,-0.09536289,-0.9716335,0.3331661,0.8840166,-5.296479,0.5364742,0.614697,0.5429687,0.6189644,-0.006494469,-0.004267481,chrX,134049614,0.238323161620865,1
cg16261146,-0.008364883,-0.08864876,0.9295072,0.9898587,-5.716912,0.8165145,0.859529,0.8429735,0.861505,-0.02645907,-0.001975998,chrX,49127010,0.739921547250982,1
cg16261725,-0.03483195,-0.3772946,0.7066139,0.9627599,-5.656294,0.7814722,0.7473351,0.7872577,0.7434527,-0.005785512,0.003882417,chrX,51548022,0.542580573952135,1
cg16263200,0.119547,1.254727,0.2119897,0.8329222,-5.015441,0.6693007,0.7121649,0.6419684,0.7279397,0.02733227,-0.01577482,chrX,10690582,0.338555686501557,1
cg16263475,-0.03556096,-0.4209121,0.674564,0.9554561,-5.640614,0.8516331,0.7679687,0.8410783,0.7627724,0.01055488,0.005196382,chrX,128699504,0.515197121903628,1
cg16263715,-0.06410952,-0.6120892,0.5416242,0.9306313,-5.551766,0.852546,0.6739382,0.8356562,0.666114,0.01688976,0.007824142,chrX,112059388,0.404166784231875,1
cg16265926,0.09135908,0.9970659,0.320717,0.8800743,-5.274095,0.8684772,0.8652215,0.8757164,0.8703636,-0.00723917,-0.005142099,chrX,22055443,0.477831293665813,1
cg16267377,0.02791551,0.2725072,0.7856953,0.9753224,-5.686974,0.8173502,0.7785707,0.7911955,0.7866088,0.02615466,-0.008038133,chrX,13358731,0.988371329938004,1
cg16269097,0.0350297,0.2574062,0.7973013,0.9773067,-5.690581,0.08952743,0.4207443,0.1456965,0.4136357,-0.05616903,0.007108543,chrX,41783155,0.999931894086504,1
cg16269526,0.01006716,0.1309923,0.8959984,0.9885642,-5.712717,0.7698992,0.639033,0.7643302,0.6407928,0.005569053,-0.001759835,chrX,102503457,0.903524842101739,1
cg16272791,0.008044551,0.11291,0.9102886,0.9890856,-5.714706,0.06460126,0.4731732,0.09973012,0.47934330000000003,-0.03512886,-0.006170167,chrX,133119921,0.88979789975394,1
cg16273251,-0.01034633,-0.07646671,0.9391738,0.991317,-5.717819,0.9124109,0.8775067,0.9230368,0.8758142,-0.01062583,0.001692509,chrX,55291412,0.748764828442103,1
cg16276729,-0.09898326,-0.9494043,0.3443024,0.8868544,-5.315579,0.8150389,0.8337466,0.811336,0.8174513,0.00370293,0.01629528,chrX,10545034,0.246921457034898,1
cg16277225,0.05125948,0.5736114,0.5672926,0.9376381,-5.572278,0.8477148,0.7849096,0.8409422,0.7980922,0.006772636,-0.01318254,chrX,9531032,0.761518856283984,1
cg16277998,0.1171081,1.078903,0.2827711,0.8618397,-5.198216,0.8072636,0.8535697,0.7952622,0.8648108,0.01200142,-0.01124106,chrX,18717622,0.430510524508413,1
cg16279679,0.1138179,0.9819669,0.3280703,0.8832093,-5.287453,0.767553,0.7486628,0.7673797,0.7582013,1.732618e-4,-0.009538507,chrX,20469364,0.486862711194295,1
cg16279805,-0.03811926,-0.4637938,0.6436265,0.9506624,-5.623534,0.7752311,0.7507311,0.7413074,0.7427764,0.03392374,0.00795475,chrX,122907381,0.488992587347334,1
cg16281009,-0.04493996,-0.7399435,0.4607638,0.914789,-5.474127,0.8575624,0.8498871,0.8445509,0.8459799,0.01301153,0.00390721,chrX,53269443,0.338627860531672,1
cg16282784,-0.1620834,-1.923047,0.05681776,0.6896674,-4.080058,0.889841,0.827907,0.8883558,0.8196496,0.001485228,0.008257479,chrX,74132165,0.0364315804907243,1
cg16288677,0.04362615,0.6449828,0.5201561,0.9288604,-5.533184,0.8401173,0.82346,0.809872,0.8255413,0.03024528,-0.002081219,chrX,39689935,0.709916441407993,1
cg16292375,-0.0874764,-0.5465486,0.5856927,0.9408571,-5.585911,0.4365287,0.4588595,0.4723717,0.4526276,-0.03584304,0.006231909,chrY,19691502,0.440519694476509,1
cg16295126,0.05120858,0.4678762,0.6407125,0.9500804,-5.621822,0.04589461,0.313576,0.0778918,0.3181526,-0.03199719,-0.0045766,chrX,139015233,0.839890874953636,1
cg16296022,0.1259211,1.33223,0.1852818,0.814422,-4.926373,0.7744492,0.7441809,0.7828443,0.7566147,-0.008395115,-0.01243382,chrX,14783954,0.302359051207114,1
cg16296431,0.2684327,2.431122,0.01651438,0.5416569,-3.124249,0.6993444,0.7506196,0.6721865,0.7845639,0.02715786,-0.0339443,chrX,118780867,0.0369982242833838,1
cg16299807,0.1265659,1.263958,0.2086681,0.8325958,-5.005103,0.1324666,0.0975341,0.1311184,0.1069565,0.001348187,-0.009422431,chrX,13706950,0.334104160652871,1
cg16306271,-0.1403591,-1.641186,0.1033488,0.7523216,-4.520316,0.805008,0.7441519,0.7749011,0.7234565,0.03010692,0.02069545,chrX,46436820,0.0685112108101431,1
cg16306787,0.04142187,0.5036192,0.6154422,0.9466532,-5.606194,0.8634781,0.8393033,0.8834314,0.8370176,-0.01995334,0.002285642,chrX,152936421,0.813177564359694,1
cg16308434,0.05865874,0.8018855,0.4241871,0.9041881,-5.431285,0.7898733,0.6619768,0.7762617,0.6718484,0.01361159,-0.009871625,chrX,9311900,0.601309889145909,1
cg16309424,-0.003885959,-0.09357,0.9256051,0.9893036,-5.716507,0.4748528,0.5098306,0.4708109,0.5025314,0.004041853,0.00729918,chrX,154924426,0.7363587368289,1
cg16309606,0.06043637,0.7665472,0.4448398,0.9104155,-5.456144,0.7502263,0.7555855,0.7251558,0.758174,0.02507055,-0.002588572,chrX,138529300,0.62511757594506,1
cg16310755,-0.1376265,-1.650239,0.1014808,0.7523216,-4.507201,0.8013492,0.8142873,0.7995218,0.8008757,0.00182735,0.01341162,chrX,134821808,0.067202700221232,1
cg16311072,-0.05562989,-0.9334712,0.3524308,0.8894986,-5.329001,0.8145443,0.7392518,0.7999354,0.7304678,0.01460889,0.008783946,chrX,101094428,0.253216600791588,1
cg16313144,-0.09591374,-1.379302,0.1703388,0.8085493,-4.869755,0.9097565,0.8795958,0.89603409999999994,0.869148,0.01372247,0.01044786,chrX,134743147,0.1163337762175,1
cg16313903,0.282747,1.546566,0.1245726,0.776602,-4.65327,0.05449629,0.07409619,0.05472775,0.07482841,-2.314608e-4,-7.322192e-4,chrX,71497113,0.21607043024008,1
cg16314146,0.03973754,0.4973865,0.6198168,0.947146,-5.609001,0.06538818,0.581417,0.1088465,0.5873575,-0.04345835,-0.005940483,chrX,135579481,0.817821021090268,1
cg16315447,0.00263783,0.02003786,0.9840461,0.9986555,-5.720275,0.1423231,0.6592721,0.1856397,0.6642435,-0.04331658,-0.004971393,chrX,48433120,0.819901607973922,1
cg16318983,-0.07214314,-1.208459,0.229221,0.8402915,-5.066141,0.1511632,0.527937,0.1771411,0.5152746,-0.02597789,0.01266235,chrX,149737055,0.159598129067022,1
cg16319308,0.135232,1.639646,0.1036693,0.7523216,-4.52254,0.7598201,0.77717290000000006,0.7562674,0.7932737,0.003552711,-0.01610082,chrX,146312598,0.184721843426378,1
cg16320255,0.03657162,0.3749163,0.7083773,0.96354359999999994,-5.6571,0.1833058,0.2678731,0.2129863,0.2747745,-0.02968047,-0.006901424,chrX,56755630,0.910159568539584,1
cg16320351,-0.1025565,-1.694392,0.09275645,0.7473443,-4.442255,0.8537506,0.8440068,0.8373422,0.8376536,0.0164084,0.006353241,chrX,47446157,0.0611124252473569,1
cg16320447,0.03452238,0.3254605,0.7453932,0.9680938,-5.672704,0.5560097,0.6003345,0.4990257,0.6035309,0.05698401,-0.003196418,chrX,130188586,0.947868245286634,1
cg16323641,0.02233785,0.2534895,0.800319,0.9775519,-5.691483,0.7636901,0.7614914,0.7471566,0.7647889,0.01653341,-0.003297476,chrX,41543512,0.997069577693184,1
cg16324861,0.06813762,1.155777,0.2500436,0.8534281,-5.12161,0.4680404,0.5067596,0.4674388,0.512165,6.016307e-4,-0.005405435,chrX,47914460,0.388643729549342,1
cg16325635,-0.008005724,-0.09147833,0.9272634,0.9896956,-5.716682,0.9106769,0.8965726,0.9100689,0.8979213,6.079556e-4,-0.001348639,chrX,119037561,0.737872347326962,1
cg16328033,0.0758663,0.5317355,0.5958815,0.943862,-5.593096,0.130425,0.5682574,0.1702741,0.58106,-0.03984908,-0.01280262,chrX,15353419,0.792314279268304,1
cg16328118,0.058877,0.5491504,0.5839116,0.9404969,-5.584629,0.1306917,0.4043935,0.1495367,0.4121721,-0.01884502,-0.007778634,chrX,129658300,0.779464974311546,1
cg16328412,0.04586792,0.6401432,0.5232867,0.9294982,-5.535978,0.1653668,0.3127748,0.1593956,0.320016,0.005971211,-0.007241133,chrX,130423458,0.713376848853133,1
cg16329778,-0.0690642,-0.7401609,0.4606323,0.914789,-5.473983,0.8285532,0.8173079,0.8277438,0.8080364,8.094032e-4,0.009271552,chrX,9674958,0.338522572066157,1
